PlaceId,Nome,Endereco,Telefone,Website,Avaliacao,TotalAvaliacoes,FaixaPreco,Tipos,Latitude,Longitude,Horario_Semana,AbertoAgora,StatusNegocio,Regiao
ChIJJ9N5xuBazpQRAO_Gi2HpYdg,Hidas Burger,"Av. Diederichsen, 1420 - Vila Guarani (Zona Sul), São Paulo - SP, 04310-001, Brazil",+55 11 2812-3519,,4.6,297.0,,"establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6341998,-46.636215,Monday: Closed; Tuesday: 6:00 – 11:00 PM; Wednesday: 6:00 – 11:00 PM; Thursday: 6:00 – 11:00 PM; Friday: 6:00 – 11:00 PM; Saturday: 6:00 – 11:00 PM; Sunday: 6:00 – 11:00 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJo5rvTx1bzpQRHCzwpbkuwz0,Lanchonete Tróia,"Av. do Café, 51 - Vila Guarani, São Paulo - SP, 04310-001, Brazil",+55 11 5011-7856,,4.3,254.0,1.0,"bar, establishment, food, meal_takeaway, point_of_interest, restaurant",-23.632676,-46.6378822,Monday: 6:00 AM – 10:30 PM; Tuesday: 6:00 AM – 10:30 PM; Wednesday: 6:00 AM – 10:30 PM; Thursday: 6:00 AM – 10:30 PM; Friday: 6:00 AM – 10:30 PM; Saturday: 6:00 AM – 10:30 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJf3Z8SYFbzpQRtjBSXDWXgeg,Serenissima Pizza,"Av. Diederichsen, 1620 - Vila Guarani, São Paulo - SP, 04310-001, Brazil",+55 11 5015-4481,https://www.facebook.com/serenissimapizza/,4.3,6.0,,"establishment, food, point_of_interest, restaurant",-23.6342308,-46.6342224,Monday: Closed; Tuesday: 6:00 – 11:00 PM; Wednesday: 6:00 – 11:00 PM; Thursday: 6:00 – 11:00 PM; Friday: 6:00 PM – 12:00 AM; Saturday: 6:00 PM – 12:00 AM; Sunday: 6:00 – 11:00 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJY3yP6KxbzpQRdI37DmEcZVo,Vittaly Pizza Oficial,"Av. Diederichsen, 1620 - Vila Guarani, São Paulo - SP, 04310-001, Brazil",+55 11 91330-7117,https://www.instagram.com/vittalypizzasp/,5.0,1.0,,"establishment, food, point_of_interest, restaurant",-23.6342431,-46.6342394,Monday: Closed; Tuesday: 6:00 – 11:30 PM; Wednesday: 6:00 – 11:30 PM; Thursday: 6:00 – 11:30 PM; Friday: 6:00 PM – 12:00 AM; Saturday: 6:00 PM – 12:00 AM; Sunday: 6:00 – 11:30 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJq2OodPtazpQR70RNv-2B78M,Meu Ponto Fit - Espaço Vida Saudável Herbalife,"Zona Sul - Av. do Café, 556 - Sobreloja Sala 01 - Vila Guarani, São Paulo - SP, 04311-001, Brazil",+55 11 99151-7807,,5.0,11.0,,"establishment, food, point_of_interest, restaurant",-23.6329366,-46.6379124,Monday: 11:30 AM – 3:00 PM; Tuesday: 11:30 AM – 3:00 PM; Wednesday: 11:30 AM – 3:00 PM; Thursday: 11:30 AM – 3:00 PM; Friday: 11:30 AM – 3:00 PM; Saturday: Closed; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJyWk2CftazpQR7nyTbwKZASo,Delicias Caseiras,"Vila Guarani, São Paulo - State of São Paulo, 04311-001, Brazil",,,,,,"establishment, food, point_of_interest, restaurant",-23.6329712,-46.6382761,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ84E42B9bzpQRH4EHOGcnrvY,Bull Garage,"Av. Diederichsen, 1127 - Vila Guarani, São Paulo - SP, 04310-000, Brazil",+55 11 97190-0353,,5.0,86.0,,"establishment, food, point_of_interest, restaurant",-23.6325583,-46.6384265,"Monday: 11:00 AM – 3:30 PM; Tuesday: 11:00 AM – 3:30 PM, 6:00 – 11:00 PM; Wednesday: 11:00 AM – 3:30 PM, 6:00 – 11:00 PM; Thursday: 11:00 AM – 3:30 PM, 6:00 – 11:00 PM; Friday: 11:00 AM – 3:30 PM, 6:00 – 11:00 PM; Saturday: 11:00 AM – 3:30 PM, 6:00 – 11:00 PM; Sunday: Closed",True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ5cZ70lVbzpQRfSYDN6pZ86M,R & V Lanches,"Rua Dr. Renan Basto, 94 - Vila Guarani (Zona Sul), São Paulo - SP, 04311-060, Brazil",+55 11 95369-2664,,,,,"establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6309013,-46.6383977,Monday: 11:45 AM – 1:45 AM; Tuesday: Closed; Wednesday: 11:45 AM – 1:45 AM; Thursday: 11:45 AM – 1:45 AM; Friday: 11:45 AM – 1:45 AM; Saturday: 11:45 AM – 1:45 AM; Sunday: 11:45 AM – 1:45 AM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ3WztgkJbzpQRhrtB1N-FJV0,Lukakus Burger,"Rua Dr. Renan Basto - Vila Guarani, São Paulo - SP, 04311-060, Brazil",+55 11 95369-2664,,,,,"establishment, food, point_of_interest, restaurant",-23.6307751,-46.6383609,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJbcoF8vVbzpQR3DqOZaK4XeE,Pizzaria 2,"Av. do Café - Vila Guarani (Zona Sul), São Paulo - SP, 04311-001, Brazil",,,,,,"establishment, food, point_of_interest, restaurant",-23.6333779,-46.6386074,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJOSv8votbzpQRcRJzSAp3KKs,MARVEL'S BURGUER,"R. Paulo César Ferreira, 30 - Vila Guarani (Zona Sul), São Paulo - SP, 04312-090, Brazil",+55 11 95951-8487,,5.0,17.0,,"establishment, food, point_of_interest, restaurant",-23.6319695,-46.6314161,Monday: Closed; Tuesday: 10:00 AM – 12:00 AM; Wednesday: 10:00 AM – 12:00 AM; Thursday: 10:00 AM – 12:00 AM; Friday: 10:00 AM – 12:00 AM; Saturday: 6:00 PM – 12:00 AM; Sunday: 6:00 PM – 12:00 AM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJB0otWx1bzpQRFprWkEJt50w,Comida Caseira Do Mineiro,"R. Eduardo Pereira, 298 - Vila Guarani (Zona Sul), São Paulo - SP, 04312-010, Brazil",+55 11 95918-6390,,4.6,27.0,,"bar, establishment, food, point_of_interest, restaurant",-23.6336536,-46.6313192,Monday: 7:30 AM – 9:30 PM; Tuesday: 7:30 AM – 9:30 PM; Wednesday: 7:30 AM – 9:30 PM; Thursday: 7:30 AM – 9:30 PM; Friday: 7:30 AM – 9:30 PM; Saturday: 7:30 AM – 9:30 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ8a3N6qpbzpQRxlDEEdckAfQ,Di Andressa Pizzaria,"Av. Miguel Estefno, 947 - Vila da Saúde, São Paulo - SP, 04301-011, Brazil",+55 11 5589-2797,http://www.diandressa.com.br/,4.3,190.0,,"establishment, food, point_of_interest, restaurant",-23.621845,-46.6306221,Monday: Closed; Tuesday: 6:00 – 11:00 PM; Wednesday: 6:00 – 11:00 PM; Thursday: 6:00 – 11:00 PM; Friday: 6:00 – 11:30 PM; Saturday: 6:00 – 11:30 PM; Sunday: 6:00 – 11:00 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJUVTfHgFbzpQRRvMiC05Dz-A,Temakeria Makis Place - Saúde,"Av. Prof. Abraão de Morais, 2233 - Vila da Saúde, São Paulo - SP, 04123-011, Brazil",+55 11 3596-8912,https://www.ifood.com.br/delivery/sao-paulo-sp/makis-place---saude-saude/03056b55-683b-46ed-84a1-e1085d4415bd,4.3,469.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6248295,-46.6284676,Monday: 11:30 AM – 4:00 AM; Tuesday: 11:30 AM – 4:00 AM; Wednesday: 11:30 AM – 4:00 AM; Thursday: 11:30 AM – 4:00 AM; Friday: 11:30 AM – 4:00 AM; Saturday: 11:30 AM – 4:00 AM; Sunday: 11:30 AM – 4:00 AM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJFQBLdqpbzpQRPL8EMyrq0eQ,Posto Ipiranga,"Rua Elisa Silveira, 57 - Vila Água Funda, São Paulo - SP, 04152-000, Brazil",+55 21 2577-4666,https://portal.ipiranga/,4.0,1659.0,,"car_repair, car_wash, convenience_store, establishment, food, gas_station, point_of_interest, restaurant, store",-23.6221798,-46.6283802,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ4ZWsmAZbzpQRyWZsgPiU9e4,Nutrico,"R. Francisco Tapajós, 319 - Vila Santo Estefano, São Paulo - SP, 04153-000, Brazil",+55 11 3852-8669,http://www.nutrico.com.br/,4.4,21.0,,"establishment, food, meal_delivery, point_of_interest, restaurant",-23.625698,-46.625801,Monday: 5:30 AM – 3:30 PM; Tuesday: 5:30 AM – 3:30 PM; Wednesday: 5:30 AM – 3:30 PM; Thursday: 5:30 AM – 3:30 PM; Friday: 5:30 AM – 3:30 PM; Saturday: Closed; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJJyU74gtbzpQRmoCYfSfqfnU,"Dindos Assados - Almoço, Espetinhos, Assados, Massas e Guarnições.","Av. Fagundes Filho, 709 - Vila Monte Alegre, São Paulo - SP, 04304-010, Brazil",+55 11 5589-5474,,4.7,90.0,,"establishment, food, point_of_interest, restaurant",-23.6266184,-46.6347658,Monday: Closed; Tuesday: 10:00 AM – 4:00 PM; Wednesday: 10:00 AM – 4:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 9:00 AM – 4:00 PM; Sunday: 10:00 AM – 4:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJu7KfAf9azpQRVl1uUCaklFU,Nova Fagundes Lanches e Refeições,"ATENDIMENTO&WHATSAPP (13)98194 - 8181___Av. Fagundes Filho, 725 - Vila da Saúde, São Paulo - SP, 04304-011, Brazil",+55 11 5594-2609,,4.2,78.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6265867,-46.6345681,Monday: 7:00 AM – 9:30 PM; Tuesday: 7:00 AM – 9:30 PM; Wednesday: 7:00 AM – 9:30 PM; Thursday: 7:00 AM – 9:30 PM; Friday: 7:00 AM – 9:30 PM; Saturday: 9:00 PM – 12:00 AM; Sunday: 12:00 AM – 6:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJyTIU5FJbzpQRiu8bnxu93Xs,Lili Pães - Arte & Sabor,"R. Irineu Reis, 28 - São Judas, São Paulo - SP, 04303-010, Brazil",+55 11 95388-0651,,5.0,2.0,,"establishment, food, point_of_interest, restaurant",-23.6248458,-46.6351346,,,CLOSED_TEMPORARILY,Itaú CEIC (Jabaquara)
ChIJ0X7HNmdbzpQRgbDSxUDfFcs,Lanchonete aprígio,"R. Prof. Aprígio Gonzaga, 487 - São Judas, São Paulo - SP, 04303-001, Brazil",,,5.0,6.0,,"establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6245149,-46.6357118,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJe4L0mPlbzpQRqqetpURQJnc,DINOYAMA SUSHI,"Av. Fagundes Filho, 483 - Vila Monte Alegre, São Paulo - SP, 04304-010, Brazil",+55 11 4327-3611,https://instagram.com/dinoyama_sushi,4.5,475.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6270771,-46.6367429,"Monday: 11:30 AM – 3:00 PM, 6:30 – 10:30 PM; Tuesday: Closed; Wednesday: 11:30 AM – 3:00 PM, 6:30 – 10:30 PM; Thursday: 11:30 AM – 3:00 PM, 6:30 – 10:30 PM; Friday: 11:30 AM – 3:00 PM, 6:30 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 10:00 PM",True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJaWrZ4kJbzpQRN0m2KUbX7lI,Frangolle,"Rua Francisco Mesquita, 232 - Vila Monte Alegre, São Paulo - SP, 04304-050, Brazil",+55 11 97719-3635,,5.0,5.0,,"establishment, food, point_of_interest, restaurant",-23.6276045,-46.63453699999999,Monday: Closed; Tuesday: 6:00 – 10:00 PM; Wednesday: 6:00 – 10:00 PM; Thursday: 6:00 – 10:00 PM; Friday: 6:00 – 10:00 PM; Saturday: 10:30 AM – 3:00 PM; Sunday: 10:30 AM – 3:00 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJr_5jiN1bzpQRC9LpHOHDMr8,BurgueriaPaulista,"Rua Berto Conde - de fabiano, São Paulo - SP, 03704-000, Brazil",+55 11 98257-4602,,5.0,1.0,,"establishment, food, point_of_interest, restaurant",-23.6275704,-46.6364747,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJcSy-c7NbzpQRKsz2eLYZ418,Brasileirinho Delivery,"R. Dr. Maurício de Lacerda, 606 - São Judas, São Paulo - SP, 04303-192, Brazil",+55 11 5594-1723,,3.2,24.0,1.0,"establishment, food, meal_delivery, point_of_interest, restaurant",-23.6253906,-46.6333722,"Monday: 8:00 AM – 4:00 PM, 6:00 – 10:00 PM; Tuesday: 8:00 AM – 4:00 PM, 6:00 – 10:00 PM; Wednesday: 8:00 AM – 4:00 PM, 6:00 – 10:00 PM; Thursday: 8:00 AM – 4:00 PM, 6:00 – 10:00 PM; Friday: 8:00 AM – 4:00 PM, 6:00 – 10:00 PM; Saturday: 8:00 AM – 4:00 PM, 6:00 – 10:00 PM; Sunday: Closed",True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJXzLDf8lQzpQRqRohFLbgxHs,HIBISCO CAFÉ E DOCES,"R. Dr. Maurício de Lacerda, 606 - São Judas, São Paulo - SP, 04303-192, Brazil",+55 11 98161-5173,,4.6,287.0,,"establishment, food, point_of_interest, restaurant, store",-23.6253906,-46.6333722,Monday: 7:00 – 10:00 PM; Tuesday: 7:00 – 10:00 PM; Wednesday: 12:00 – 9:00 PM; Thursday: 12:00 – 9:00 PM; Friday: 12:00 – 9:00 PM; Saturday: 12:00 – 9:00 PM; Sunday: 12:00 – 9:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ5VhrxfhazpQRviSJFPrx8dI,Pastelaria Verde Cana,"Av. Fagundes Filho, 429 - Vila Monte Alegre, São Paulo - SP, 04304-010, Brazil",+55 11 5581-3903,,4.3,421.0,1.0,"establishment, food, point_of_interest, restaurant",-23.6270102,-46.6373814,Monday: 10:00 AM – 7:30 PM; Tuesday: 10:00 AM – 7:30 PM; Wednesday: 10:00 AM – 7:30 PM; Thursday: 10:00 AM – 7:30 PM; Friday: 10:00 AM – 7:30 PM; Saturday: 9:30 AM – 5:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJr3kQNP5azpQROccAkKuf4F8,Lanchonete e marmitaria delivery,"Av. Fagundes Filho, 888 - Vila Monte Alegre, São Paulo - SP, 04304-001, Brazil",+55 11 2275-1945,,5.0,3.0,,"establishment, food, meal_takeaway, point_of_interest, restaurant",-23.6266153,-46.6328664,Monday: 6:00 AM – 8:00 PM; Tuesday: 6:00 AM – 8:00 PM; Wednesday: 6:00 AM – 8:00 PM; Thursday: 6:00 AM – 8:00 PM; Friday: 6:00 AM – 8:00 PM; Saturday: 6:00 AM – 8:00 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJRY4qdm5bzpQRIUGNlvkKHtM,Lara Atitude Consciente,"R. Prof. Aprígio Gonzaga - São Judas, São Paulo - SP, 04303-001, Brazil",+55 11 95808-0881,,1.0,1.0,,"establishment, food, point_of_interest, restaurant",-23.6246561,-46.6332949,,,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJmSkCwQBbzpQRCxHKYIv0284,Show de Rango Restaurante e Delivery,"Av. Fagundes Filho, 900 - Vila Monte Alegre, São Paulo - SP, 04304-000, Brazil",+55 11 93087-0449,,5.0,7.0,,"establishment, food, point_of_interest, restaurant",-23.6265851,-46.6327693,Monday: 11:00 AM – 3:30 PM; Tuesday: 11:00 AM – 3:30 PM; Wednesday: 11:00 AM – 3:30 PM; Thursday: 11:00 AM – 3:30 PM; Friday: 11:00 AM – 3:00 PM; Saturday: 11:00 AM – 3:30 PM; Sunday: Closed,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJc5ebHgBbzpQR86HFRH_6kEk,Boteco Gonzaga,"R. Prof. Aprígio Gonzaga, 308 - São Judas, São Paulo - SP, 04303-001, Brazil",+55 11 95996-5276,,4.9,7.0,,"bar, establishment, food, point_of_interest, restaurant",-23.6246078,-46.6374813,Monday: 6:00 AM – 12:00 AM; Tuesday: 6:00 AM – 12:00 AM; Wednesday: 6:00 AM – 12:00 AM; Thursday: 6:00 AM – 12:00 AM; Friday: 6:00 AM – 12:00 AM; Saturday: 6:00 AM – 12:00 AM; Sunday: 8:00 AM – 12:00 AM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJqTD2o15bzpQRqZBrd1G6xNw,Nova Sal & Grill,"R. Prof. Aprígio Gonzaga, 325 - São Judas, São Paulo - SP, 04303-001, Brazil",+55 11 5092-2616,,4.3,34.0,,"establishment, food, point_of_interest, restaurant",-23.6243702,-46.6373396,Monday: 11:00 AM – 4:00 PM; Tuesday: 11:00 AM – 4:00 PM; Wednesday: 11:00 AM – 4:00 PM; Thursday: 11:00 AM – 4:00 PM; Friday: 11:00 AM – 4:00 PM; Saturday: 11:00 AM – 4:00 PM; Sunday: 11:00 AM – 4:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJyZvfszNbzpQRXeUZd190s64,Natory Sushi São Judas,"Av. Fagundes Filho, 390 - Vila Monte Alegre, São Paulo - SP, 04304-000, Brazil",+55 11 5071-6060,http://www.natorysushi.com.br/,4.6,1295.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6273188,-46.6377883,"Monday: Closed; Tuesday: 12:00 – 3:00 PM, 6:30 – 11:00 PM; Wednesday: 12:00 – 3:00 PM, 6:30 – 11:00 PM; Thursday: 12:00 – 3:00 PM, 6:30 – 11:00 PM; Friday: 12:00 – 3:00 PM, 6:30 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 10:30 PM",True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJMWhgGhZbzpQRT-di2StB9n8,Pizzaria Nova Veneza São Judas,"R. Prof. Aprígio Gonzaga, 290 - São Judas, São Paulo - SP, 04303-000, Brazil",+55 11 95933-1485,,4.2,130.0,,"establishment, food, point_of_interest, restaurant",-23.6245601,-46.6376622,Monday: 6:00 PM – 12:00 AM; Tuesday: 6:00 PM – 12:00 AM; Wednesday: 6:00 PM – 12:00 AM; Thursday: 6:00 PM – 12:00 AM; Friday: 6:00 PM – 12:00 AM; Saturday: 6:00 PM – 12:00 AM; Sunday: 6:00 PM – 12:00 AM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ_7H3DixbzpQRf1dB7okXgKU,Sima,"Av. Fagundes Filho, 936 - Vila Monte Alegre, São Paulo - SP, 04304-001, Brazil",+55 11 96434-9999,https://www.instagram.com/simabrasil?igsh=OWw2ZXVjbGdkbHM2,4.6,32.0,,"establishment, food, point_of_interest, restaurant",-23.6264272,-46.6324414,Monday: 11:00 AM – 10:00 PM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: 11:00 AM – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJOW73_lxbzpQRE28ys5FpQ7E,Ya Habib Culinária Árabe,"Av. Fagundes Filho, 941 - Vila Monte Alegre, São Paulo - SP, 04304-011, Brazil",+55 11 91459-0050,http://www.instagram.com/yahabib_restaurante_arabe,4.6,106.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6262688,-46.6324243,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:30 PM; Wednesday: 10:00 AM – 10:30 PM; Thursday: 10:00 AM – 10:30 PM; Friday: 10:00 AM – 11:30 PM; Saturday: 10:00 AM – 11:30 PM; Sunday: 10:00 AM – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJHya7hypbzpQRc06EEc8ziSM,HandMadeBurger,"R. Munhoz da Rocha Neto, 29 - São Judas, São Paulo - SP, 04303-070, Brazil",+55 11 99854-3366,,,,,"establishment, food, point_of_interest, restaurant",-23.6231292,-46.636303,Monday: Closed; Tuesday: 6:00 PM – 12:00 AM; Wednesday: 6:00 PM – 12:00 AM; Thursday: 6:00 PM – 12:00 AM; Friday: 6:00 PM – 12:00 AM; Saturday: 6:00 PM – 12:00 AM; Sunday: 6:00 PM – 12:00 AM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJB5J01gFbzpQRFvDAymWb_Fw,In Grid - Everything for your barbecue!,"Av. Fagundes Filho, 1005 - Vila Monte Alegre, São Paulo - SP, 04304-011, Brazil",+55 11 98707-1717,https://www.lojalocal.com/amstel/24497654000130,4.6,280.0,,"bar, establishment, food, point_of_interest, restaurant, store",-23.6262029,-46.6318381,Monday: 10:00 AM – 4:00 PM; Tuesday: 10:00 AM – 4:00 PM; Wednesday: 10:00 AM – 9:00 PM; Thursday: 10:00 AM – 9:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 6:00 PM; Sunday: 10:00 AM – 1:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJpcazUBpbzpQRmNFfjB_vBwU,Delivery Dabok,"R. Ibituruna, 469 - Parque Imperial, São Paulo - SP, 04302-052, Brazil",+55 11 2476-5250,https://www.dabok.com.br/,3.9,45.0,,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",-23.622851,-46.6354317,Monday: 5:00 – 8:30 PM; Tuesday: 5:00 – 8:30 PM; Wednesday: 5:00 – 8:30 PM; Thursday: 5:00 – 8:30 PM; Friday: 5:00 – 8:30 PM; Saturday: 5:00 – 8:30 PM; Sunday: Closed,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJ-dnxnHNbzpQRxc-dvqG5i2o,Diovanna Pizzaria,"R. Degroux, 274 - Parque Imperial, São Paulo - SP, 04302-110, Brazil",+55 11 4327-3391,https://app.cardapioweb.com/diovannapizzaria,5.0,2.0,,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",-23.6240153,-46.6324516,Monday: Closed; Tuesday: 6:00 – 11:00 PM; Wednesday: 6:00 – 11:00 PM; Thursday: 6:00 – 11:00 PM; Friday: 6:00 PM – 12:00 AM; Saturday: 6:00 PM – 12:00 AM; Sunday: 6:00 – 11:00 PM,False,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJwaCDhqlbzpQRg3yMPq5eqVs,Bacio di Latte - Shopping Plaza Sul,"Praça Leonor Kaupa, 100 - Jardim da Saúde, São Paulo - SP, 04151-900, Brazil",,https://baciodilatte.com.br/,4.4,792.0,3.0,"bakery, cafe, establishment, food, point_of_interest, restaurant, store",-23.6201226,-46.6272741,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 12:00 – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJKxL0hqlbzpQRZOQEVMlp3To,Baked Potato,"Praça Leonor Kaupa, 100 - Jardim da Saúde, São Paulo - SP, 04151-100, Brazil",+55 11 5077-7300,,2.6,70.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6198566,-46.6268858,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 12:00 – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
ChIJKxL0hqlbzpQR16SOosC-mkw,Restaurante Mei Mei - Culinária Asiática,"Plaza Sul Shopping - Praça Leonor Kaupa, 100 - Jardim da Saúde, São Paulo - SP, 04151-100, Brazil",,http://www.meimeifood.com.br/,3.3,113.0,2.0,"establishment, food, point_of_interest, restaurant",-23.6198861,-46.6268294,Monday: 11:00 AM – 10:00 PM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: 11:00 AM – 10:00 PM,True,OPERATIONAL,Itaú CEIC (Jabaquara)
